cluster,puesto_trabajo,nombre_empresa,pais,region_estado,tipo_contrato,salario_minimo,salario_maximo,moneda_salario,periodo_salario,plataforma_origen,tipo_fuente_datos,enlace_oferta
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-3785713AF124FCDA61373E686DCF3405#lc=ListOffers-Score0-7
22,Ingresa Hoy! Remoto !!Turno mañana /Asesor de ventas /te brindamos PC/ Lap + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingresa-hoy-remoto-turno-manana-asesor-de-ventas-te-brindamos-pc-lap-internet-bono-de-luz-s1130-planilla-completa-comisiones-bono-de-energia-en-lima-49FF36EF3F15B6D761373E686DCF3405#lc=ListOffers-Score0-6
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-E75552157AAEA71861373E686DCF3405#lc=ListOffers-Score0-2
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-C256495C166DC32E61373E686DCF3405#lc=ListOffers-Score0-1
22,R E M O T O  !! Turno mañana  8 a 5  /te brindamos PC/ Lap + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-r-e-m-o-t-o--turno-manana-8-a-5-te-brindamos-pc-lap-internet-bono-de-luz-s1130-planilla-completa-comisiones-ilimitadas-bono-de-energia-en-lima-93459AA948045BD261373E686DCF3405#lc=ListOffers-Score0-19
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-0AFE118DA277116561373E686DCF3405#lc=ListOffers-Score0-0
22,Home Office !! Damos Laptop + Internet / Bono de Luz / Descansa Domingos,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-home-office-damos-laptop-internet-bono-de-luz-descansa-domingos-planilla-completa-en-lima-05A9086B114C02B761373E686DCF3405#lc=ListOffers-Score0-10
22,¡Trabaja de Casa! Brindamos PC + Sueldo fijo + internet + Bono de Luz (hasta S/90),Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-de-casa-brindamos-pc-sueldo-fijo-internet-bono-de-luz-hasta-s90-comisiones-ilimitadas-en-lima-6B313A00D80D4EBC61373E686DCF3405#lc=ListOffers-Score0-12
22,¡Home Office! / Brindamos PC + Sueldo fijo + internet + Bono de Luz (hasta S/90),Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-home-office-brindamos-pc-sueldo-fijo-internet-bono-de-luz-hasta-s90-comisiones-sin-tope-en-lima-DEA0094D1E2FFBF161373E686DCF3405#lc=ListOffers-Score0-12
22,Remoto !!Turno mañana 11 a 8  /Asesor de ventas /te brindamos PC/ Lap + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-turno-manana-11-a-8-asesor-de-ventas-te-brindamos-pc-lap-internet-bono-de-luz-s1130-planilla-completa-comisiones-bono-de-energia-en-lima-318BA11627F991CD61373E686DCF3405#lc=ListOffers-Score0-3
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-C2C56EDB8E8E96E161373E686DCF3405#lc=ListOffers-Score0-10
22,Ingresa Hoy! Remoto !!Turno mañana /Asesor de ventas /te brindamos PC/ Lap + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingresa-hoy-remoto-turno-manana-asesor-de-ventas-te-brindamos-pc-lap-internet-bono-de-luz-s1130-planilla-completa-comisiones-bono-de-energia-en-lima-EBC569BA193B5EC761373E686DCF3405#lc=ListOffers-Score0-16
22,R E M O T O  !! Turno mañana  8 a 5  /te brindamos PC/ Lap + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-r-e-m-o-t-o--turno-manana-8-a-5-te-brindamos-pc-lap-internet-bono-de-luz-s1130-planilla-completa-comisiones-ilimitadas-bono-de-energia-en-lima-84EF7A6F3C4E21D161373E686DCF3405#lc=ListOffers-Score0-15
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-A2ABD9CA4CF44C7061373E686DCF3405#lc=ListOffers-Score0-14
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-455D320179A2277B61373E686DCF3405#lc=ListOffers-Score0-9
22,Home Office !! Damos Laptop + Internet / Bono de Luz / Descansa Domingos,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-home-office-damos-laptop-internet-bono-de-luz-descansa-domingos-planilla-completa-en-lima-E9DDB026A270E6F661373E686DCF3405#lc=ListOffers-Score0-15
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-24A87A842D73D32561373E686DCF3405#lc=ListOffers-Score0-11
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-F641EF50C9066CD161373E686DCF3405#lc=ListOffers-Score0-10
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-839B5003694FC1FB61373E686DCF3405#lc=ListOffers-Score0-13
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-151BAB5F49C3BC5461373E686DCF3405#lc=ListOffers-Score0-19
22,Ingresa Hoy! Remoto !!Turno mañana /Asesor de ventas /te brindamos PC/ Lap + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingresa-hoy-remoto-turno-manana-asesor-de-ventas-te-brindamos-pc-lap-internet-bono-de-luz-s1130-planilla-completa-comisiones-bono-de-energia-en-lima-9E7794305C7FD52361373E686DCF3405#lc=ListOffers-Score0-17
22,Trabaja desde casa!!! // asesor comercial!! //11am a 8pm //Te entregamos PC + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casa-asesor-comercial-11am-a-8pm-te-entregamos-pc-internet-bono-de-luz-solo-lima-en-lima-B50AF7923EAC05E761373E686DCF3405#lc=ListOffers-Score0-7
22,Trabaja desde casa/ Sin experiencia/ damos pc + internet/ Sueldo basico 1200 + bono de luz M,Covisian Perú,Perú,"Los Olivos, Lima",,"S/. 1.200,00 (Mensual)","S/. 1.200,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casa-sin-experiencia-damos-pc-internet-sueldo-basico-1200-bono-de-luz-m-planilla-completa-desde-casa-en-los-olivos-612848C87E5F9DE961373E686DCF3405#lc=ListOffers-Score0-5
22,Trabaja desde casa/ Sin experiencia/ damos pc + internet/ Sueldo básico + bono de luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casa-sin-experiencia-damos-pc-internet-sueldo-basico-bono-de-luz-beneficios-incentivos-y-mas-en-lima-157F3B371DECA10261373E686DCF3405#lc=ListOffers-Score0-9
22,Trabaja desde casa!Turno mañana 11 a 8/Asesor de ventas /te brindamos PC/ Lap + Internet,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casaturno-manana-11-a-8asesor-de-ventas-te-brindamos-pc-lap-internet-s1130-planilla-completa-comisiones-bono-de-energia-en-lima-EEB7B5EF222F76AD61373E686DCF3405#lc=ListOffers-Score0-10
22,Home Office !! Damos Laptop + Internet / Bono de Luz / Descansa Domingos,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-home-office-damos-laptop-internet-bono-de-luz-descansa-domingos-planilla-completa-en-lima-F82A7309126657D561373E686DCF3405#lc=ListOffers-Score0-2
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-48843C8B2271AE4461373E686DCF3405#lc=ListOffers-Score0-14
22,R E M O T O  !! Turno mañana  8 a 5  /te brindamos PC/ Lap + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-r-e-m-o-t-o--turno-manana-8-a-5-te-brindamos-pc-lap-internet-bono-de-luz-s1130-planilla-completa-comisiones-ilimitadas-bono-de-energia-en-lima-B75026CA0D97BE6761373E686DCF3405#lc=ListOffers-Score0-16
22,¡Home Office! / Brindamos PC + Sueldo fijo + internet + Bono de Luz (hasta S/90),Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-home-office-brindamos-pc-sueldo-fijo-internet-bono-de-luz-hasta-s90-comisiones-sin-tope-en-lima-C1963930188EB89561373E686DCF3405#lc=ListOffers-Score0-18
22,¡Trabaja de Casa! Brindamos PC + Sueldo fijo + internet + Bono de Luz (hasta S/90),Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-de-casa-brindamos-pc-sueldo-fijo-internet-bono-de-luz-hasta-s90-comisiones-ilimitadas-en-lima-2423F5571765A54C61373E686DCF3405#lc=ListOffers-Score0-3
22,Ingresa Hoy! Remoto !!Turno mañana /Asesor de ventas /te brindamos PC/ Lap + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingresa-hoy-remoto-turno-manana-asesor-de-ventas-te-brindamos-pc-lap-internet-bono-de-luz-s1130-planilla-completa-comisiones-bono-de-energia-en-lima-C99D8E353B90EFE961373E686DCF3405#lc=ListOffers-Score0-19
22,R E M O T O trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-r-e-m-o-t-o-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-AF1B8026DF3B92D361373E686DCF3405#lc=ListOffers-Score0-4
22,Home Office/ Trabaja desde casa! Te brindamos PC +internet +Bono de luz/ Gana S/.2000 a más//,Covisian Perú,Perú,"Lima, Lima",,"S/. 1.130,00 (Mensual)","S/. 1.130,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-home-office-trabaja-desde-casa-te-brindamos-pc-internet-bono-de-luz-gana-s2000-a-mas-home-office-lima-y-callao-en-lima-8D97C49FEFCA4F2361373E686DCF3405#lc=ListOffers-Score0-2
22,¡Trabaja de Casa! Brindamos PC + Sueldo fijo + internet + Bono de Luz (hasta S/90),Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-de-casa-brindamos-pc-sueldo-fijo-internet-bono-de-luz-hasta-s90-comisiones-ilimitadas-en-lima-E3EC570B985B48D261373E686DCF3405#lc=ListOffers-Score0-1
22,Trabaja desde casa/ Sin experiencia/ damos pc + internet/ Sueldo básico + bono de luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casa-sin-experiencia-damos-pc-internet-sueldo-basico-bono-de-luz-beneficios-incentivos-y-mas-en-lima-57B6E544B4F3D3EE61373E686DCF3405#lc=ListOffers-Score0-1
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-EE094F8EC0333FE761373E686DCF3405#lc=ListOffers-Score0-2
22,Trabaja desde casa!!! // asesor comercial!! //11am a 8pm //Te entregamos PC + Internet + Bono de Luz,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casa-asesor-comercial-11am-a-8pm-te-entregamos-pc-internet-bono-de-luz-solo-lima-en-lima-8A9A183269B482E761373E686DCF3405#lc=ListOffers-Score0-9
22,Trabaja desde casa/ Sin experiencia/ damos pc + internet/ Sueldo basico 1200 + bono de luz M,Covisian Perú,Perú,"Los Olivos, Lima",,"S/. 1.200,00 (Mensual)","S/. 1.200,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-desde-casa-sin-experiencia-damos-pc-internet-sueldo-basico-1200-bono-de-luz-m-planilla-completa-desde-casa-en-los-olivos-51ADE78A7869D20061373E686DCF3405#lc=ListOffers-Score0-13
22,R E M O T O trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-r-e-m-o-t-o-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-846327A28494B11361373E686DCF3405#lc=ListOffers-Score0-18
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-C05F020FBE2EF76561373E686DCF3405#lc=ListOffers-Score0-14
22,Remoto trabaja desde casa Turno mañana /Damos Laptop + internet/ Fijo s/1130 +bono electricidad,Covisian Perú,Perú,"Lima, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-trabaja-desde-casa-turno-manana-damos-laptop-internet-fijo-s1130-bono-electricidad-te-brindamos-herramientas-de-trabajo-en-lima-E9C8B03BFFF7923661373E686DCF3405#lc=ListOffers-Score0-12
23,Convocatoria para Programador Backend/Full Stack  con experiencia en Java y Oracle,AXTIAL,Perú,"San Juan De Lurigancho, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-convocatoria-para-programador-backendfull-stack-con-experiencia-en-java-y-oracle-en-san-juan-de-lurigancho-9FD4736BB07C932E61373E686DCF3405#lc=ListOffers-Score0-15
23,Analista Programador Full Stack Back y Front End con,Topstrategic  S.A.C.,Perú,"San Borja, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-full-stack-back-y-front-end-con-net-core-oracle-react-net-js-en-san-borja-4EA2E52FA45CF91961373E686DCF3405#lc=ListOffers-Score0-17
23,Analista Programador Full Stack,,Perú,"Santiago De Surco, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-full-stack-en-santiago-de-surco-75D2DAFF5C30B29B61373E686DCF3405#lc=ListOffers-Score0-11
23,Programador Backend/Full Stack,AXTIAL,Perú,"San Juan De Lurigancho, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-backendfull-stack-con-experiencia-en-java-y-oracle-en-san-juan-de-lurigancho-09E72E22095C788661373E686DCF3405#lc=ListOffers-Score0-14
23,Programador Full Stack Junior,COBEFAR S.A.C,Perú,"San Luis, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-full-stack-junior-san-luis-en-san-luis-F9A4F48F181FB3AE61373E686DCF3405#lc=ListOffers-Score3-13
23,Full Stack Developer,A&S CONSULTORES,Perú,"Santiago De Surco, Lima",Presencial y remoto,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-full-stack-developer-en-santiago-de-surco-57516F3AD7233DB161373E686DCF3405#lc=ListOffers-Score0-8
23,Analista programador Full Stack,Soler & Palau Perú,Perú,"San Juan De Lurigancho, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-full-stack-senior-en-san-juan-de-lurigancho-841F7BC956EBC1FC61373E686DCF3405#lc=ListOffers-Score0-11
23,Full Stack Developer,TRIGONO INVERSIONES S.A.C.,Perú,"Miraflores, Lima",Presencial y remoto,"S/. 2.000,00 (Mensual)","S/. 2.000,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-full-stack-developer-en-miraflores-0CCFCEF9675CBD3B61373E686DCF3405#lc=ListOffers-Score0-12
23,Analista Programador Senior Full Stack,Atento Perú,Perú,"Ate, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-senior-full-stack-en-ate-0A26B287E5CE0C4661373E686DCF3405#lc=ListOffers-Score3-18
24,Programador WEB,ALPAMAYO MEDIA INVESTEMENT E.I.R.L.,Perú,"Los Olivos, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-programador-web-experiencia-en-ceo-turismo-y-otros-en-los-olivos-FEBA4BD829BECAA661373E686DCF3405#lc=ListOffers-Score0-10
24,"Únete a Platanitos: Almacenero para Almacén Web en Vulcano, Ate (Ingreso Inmediato)",Platanitos Boutique,Perú,"Ate, Lima",,,,PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-unete-a-platanitos-almacenero-para-almacen-web-en-vulcano-ate-ingreso-inmediato-con-experiencia-en-ate-90D7506C84742C6061373E686DCF3405#lc=ListOffers-Score0-3
24,Diseñador grafico  Ecommerce Mailing RRSS Web,Achorao,Perú,"Ate, Lima",,"S/. 1.400,00 (Mensual)","S/. 1.400,00 (Mensual)",PEN,Mensual,Computrabajo,Web Scraping,https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-disenador-grafico-ecommerce-mailing-rrss-web-retail-tecnologia-en-ate-8F7092129DC03BC161373E686DCF3405#lc=ListOffers-Score0-4
