puesto_estandarizado,nombre_empresa,ubicacion,modalidad,salario
Director Técnico Droguería,SUMA HOLDING,,,
Asistente Bienestar Social,,,,
Asistente Bienestar Social,SERVOSA,,,1300.0
Asistente Bienestar Social,G & G ARQUITECTOS S.A.C.,,,
Asistente Bienestar Social,Agrovision Peru Sac,,,
Asistente Bienestar Social,Grupo Tawa,,Presencial y remoto,
Asistente Bienestar Social,,,,
Asistente Bienestar Social,,,,
Asistente Bienestar Social,G & G ARQUITECTOS S.A.C.,,,
Asistente Bienestar Social,ECOBUS S.A.C.,,,
Asistente Bienestar Social,ECOBUS S.A.C.,,,1800.0
Asistente Bienestar Social,,,,2200.0
Asistente Bienestar Social,Tecnomin Data,,,
Asistente Bienestar Social,Distribuidora PACI,,,
Asistente Bienestar Social,Manpower,,,5000.0
Asistente Bienestar Social,Agrovision Peru Sac,,,
Asistente Bienestar Social,Innova Schools,,,
Asistente Bienestar Social,Hermes Transportes Blindados SAC.,,,
Asistente Bienestar Social,Financiera Confianza,,Presencial y remoto,
Asistente Bienestar Social,Fabrica de Armas y Municiones del Ejercito SAC,,,
Asistente Bienestar Social,,,,
Ventas Villa Salvador,INSIDE EMPRESARIAL,,,
Ventas Villa Salvador,Financiera QAPAQ,,,1130.0
Ventas Villa Salvador,Financiera QAPAQ,,,1130.0
Asistente Auxiliar Contable,Toscano s cargo express s.a.c,,,
Asistente Auxiliar Contable,ZHONGHUI PERU S.A.C,,,1200.0
Asistente Auxiliar Contable,Deister Software Perú,,,1500.0
Asistente Auxiliar Contable,SANDAVA PHARMA E.I.R.L,,,
Asistente Auxiliar Contable,Cajas Ecologicas SAC,,,1200.0
Asistente Auxiliar Contable,Sef Peru Holding SAC,,,
Asistente Auxiliar Contable,HARO INGENIERIA Y COMERCIO E.I.R.L,,,
Asistente Auxiliar Contable,Corporacion Brisas,,Presencial y remoto,
Asistente Auxiliar Contable,,,,1400.0
Asistente Auxiliar Contable,INVERPLAST E.I.R.L.,,,
Asistente Auxiliar Contable,Wari Service S.A.C,,,
Asistente Auxiliar Contable,ADIVET E.I.R.L,,,
Asistente Auxiliar Contable,Savar Agentes de Aduana S.A.,,,1400.0
Asistente Auxiliar Contable,Servicentro Ramirez S.A.C.,,,
Asistente Auxiliar Contable,FLAMINGO GAMES S.A.C.,,,
Asistente Auxiliar Contable,Transportes Girasoles SAC,,,1400.0
Asistente Auxiliar Contable,CASDEL HNOS S.A.,,,1400.0
Asistente Auxiliar Contable,,,Presencial y remoto,
Asistente Auxiliar Contable,PREMIERE CONSULTING S.A.C.,,,
Asistente Auxiliar Contable,COMSERTRAN S.A.C.,,,1200.0
Asistente Auxiliar Contable,HORMIX SAC,,,
Asistente Auxiliar Contable,JUFRARVP S.R.LTDA.,,,
Asistente Auxiliar Contable,AB Technology S.A.C,,,
Asistente Auxiliar Contable,Explorandes,,,
Asistente Auxiliar Contable,ERNESTO LEYVA CONSULTORES FINANCIEROS S.A.C.,,,
Asistente Auxiliar Contable,,,Presencial y remoto,
Asistente Auxiliar Contable,ENRIQUEZ CRUZ ORFA DURCAS,,,
Asistente Auxiliar Contable,medicfic,,,1700.0
Asistente Auxiliar Contable,Fundicion y Maestranza Industrial,,,
Asistente Auxiliar Contable,PLAYKART S.A.C.,,,
Asistente Auxiliar Contable,Sef Peru Holding SAC,,,
Asistente Auxiliar Contable,GRUPO SUNDA,,,
Asistente Auxiliar Contable,ESTUDIO CONTABLE LOPEZ,,,
Asistente Auxiliar Contable,NATURAL  MONTALVO,,,1600.0
Asistente Auxiliar Contable,Smartechcia,,,1500.0
Asistente Auxiliar Contable,PINTURAS DEL PERU S.A.,,,
Asistente Auxiliar Contable,Wari Service S.A.C,,,
Asistente Auxiliar Contable,EFICIENCIA CONTABLE,,,
Asistente Auxiliar Contable,Peru Process Automation SAC,,,1130.0
Asistente Auxiliar Contable,Exposistemas Servicios SAC,,,1400.0
Asistente Auxiliar Contable,Azzurra Constructores,,,1200.0
Asistente Auxiliar Contable,SERCIMIP S.A,,,
Asistente Auxiliar Contable,ENGROUP HOLDING S.A.C.,,,
Asistente Auxiliar Contable,,,,
Asistente Auxiliar Contable,,,,
Asistente Auxiliar Contable,AGROINDUSTRIA GANADERA DON ROMULO EIRL,,,1500.0
Asistente Auxiliar Contable,INTI CONSORCIO SAC,,,1300.0
Asistente Auxiliar Contable,Toscano s cargo express s.a.c,,,1300.0
Asistente Auxiliar Contable,REGENERA SKIN SOCIEDAD ANONIMA CERRADA,,,1700.0
Asistente Auxiliar Contable,"Bellido y Portocarrero Contadores Soc. Civ, de RL",,Presencial y remoto,1400.0
Asistente Auxiliar Contable,FERTICROPS S.A.C.,,,
Asistente Auxiliar Contable,Deister Software Perú,,,1500.0
Asistente Auxiliar Contable,PLASTICOS LOS INCAS E.I.R.L.,,,
Asistente Auxiliar Contable,NOTARIA FERNANDINI,,,
Asistente Auxiliar Contable,Inversiones del Peru .com .sac,,,1130.0
Asistente Auxiliar Contable,ENRIQUEZ CRUZ ORFA DURCAS,,,
Asistente Auxiliar Contable,ENRIQUEZ CRUZ ORFA DURCAS,,,
Asistente Auxiliar Contable,Doc Flow S.A.C.,,,1200.0
Asistente Auxiliar Contable,Dermo Tienda Shopping,,,1800.0
Asistente Auxiliar Contable,,,,
Asistente Auxiliar Contable,SUPREMFILMS PERU SERVICIOS GEN,,,
Asistente Auxiliar Contable,,,,1800.0
Asistente Auxiliar Contable,REBOBINADOS DE MOTORES ELECTRICOS MONTALVO E.I.R.L.,,,1600.0
Asistente Auxiliar Contable,,,,
Asistente Auxiliar Contable,Deister Software Perú,,,1500.0
Asistente Auxiliar Contable,CASAMARKET APP S.A.C.,,,1200.0
Asistente Auxiliar Contable,RS CONSULTORIA PERU SAC,,,1200.0
Asistente Auxiliar Contable,medicfic,,,1700.0
Asistente Auxiliar Contable,INDUSTRIAS Y METALES PERUANOS METALCOM PERU S.A.C.,,,1800.0
Asistente Auxiliar Contable,CORPORACION PERUANA DE FRANQUICIAS DENTALES S.A.C. - COPEFD S.A.C.,,,1150.0
Analista de negocios,BairesDev LLC,,,
Analista de negocios,,,,
Analista de negocios,REM COMUNICACIONES Y SISTEMAS S.R.L.,,,
Analista de negocios,,,,2800.0
Analista de negocios,BairesDev LLC,,,
Analista de negocios,,,,2800.0
Analista de negocios,Grupo Educa_d,,,
Analista de negocios,,,,2800.0
Analista de negocios,BairesDev LLC,,,
Analista de negocios,REM COMUNICACIONES Y SISTEMAS S.R.L.,,,
Analista de negocios,COOPERATIVA EL TUMI,,,
Huachipa Asistente Compras,GRUPO TRANSPESA SAC,,,
Huachipa Asistente Compras,Sunshine Export SAC,,,
Huachipa Asistente Compras,Newport Capital SAC,,,
Huachipa Asistente Compras,GRUPO SADDA EIRL,,,
Huachipa Asistente Compras,Manpower,,,
Huachipa Asistente Compras,RD Rivera Diesel S.A.,,,1200.0
Huachipa Asistente Compras,POLYSISTEMAS CORP S.A.C.,,Presencial y remoto,1200.0
Huachipa Asistente Compras,Rayben Plast SAC,,,1700.0
Huachipa Asistente Compras,Manpower,,,
Huachipa Asistente Compras,Top Motors,,Presencial y remoto,1800.0
Huachipa Asistente Compras,Pos Solutions S.A.C.,,,2000.0
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,S.G NATCLAR SAC,,,1500.0
Huachipa Asistente Compras,MAFIE SAC,,,2000.0
Huachipa Asistente Compras,Iflutech SAC,,,
Huachipa Asistente Compras,ZOJIMA E.I.R.L.,,,
Huachipa Asistente Compras,SATELITAL TELECOMUNICACIONES,,,
Huachipa Asistente Compras,Corporación Lon S.A.C,,,1900.0
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,RD Rivera Diesel S.A.,,,1200.0
Huachipa Asistente Compras,Unicontrol S.A.C.,,,2500.0
Huachipa Asistente Compras,Adecco Perú S.A.,,,
Huachipa Asistente Compras,Grupo Once SAC,,,1500.0
Huachipa Asistente Compras,,,,1400.0
Huachipa Asistente Compras,Pos Solutions S.A.C.,,,2000.0
Huachipa Asistente Compras,Manpower,,,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,Topitop,,,
Huachipa Asistente Compras,AGROINDUSTRIA CASABLANCA S.A.C.,,,
Huachipa Asistente Compras,PROVEFABRICA DEL PERU S.A.,,,
Huachipa Asistente Compras,POP UP MARKETING INTEGRAL,,,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,MCK Hospitality,,,
Huachipa Asistente Compras,Distribuidora Edusa SAC,,,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,Duna Corp S.A.,,,2200.0
Huachipa Asistente Compras,GEP,,Presencial y remoto,
Huachipa Asistente Compras,SERVICIOS GENERALES GHERCOR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - S.G.G. E.I.R.L.,,,
Huachipa Asistente Compras,,,,1000.0
Huachipa Asistente Compras,Unicontrol S.A.C.,,,2500.0
Huachipa Asistente Compras,POLYSISTEMAS CORP S.A.C.,,Presencial y remoto,1200.0
Huachipa Asistente Compras,Apex America Perú,,,1750.0
Huachipa Asistente Compras,Ransa Comercial  S.A.,,,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,Ransa Comercial  S.A.,,,
Huachipa Asistente Compras,Yayan Group,,,1500.0
Huachipa Asistente Compras,Farmacia Universal SAC,,,
Huachipa Asistente Compras,Natural Gas Company S.A.C.,,,1200.0
Huachipa Asistente Compras,Adecco Perú S.A.,,,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,AQUANQA II S.A.C.,,,
Huachipa Asistente Compras,BICI INDUSTRIAS APOLO E.I.R.L.,,,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,Smart Talent Group S.R.L.,,,
Huachipa Asistente Compras,Ransa Comercial  S.A.,,,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,SATELITAL TELECOMUNICACIONES,,,
Huachipa Asistente Compras,AQUANQA II S.A.C.,,,
Huachipa Asistente Compras,RPG DETAILING EIRL,,,1400.0
Huachipa Asistente Compras,GEP,,Presencial y remoto,
Huachipa Asistente Compras,RIOSA CONSTRUCTORA SAC,,,2000.0
Huachipa Asistente Compras,Emperatriz Castillo Fernández,,,
Huachipa Asistente Compras,Manpower,,Presencial y remoto,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,Chimu Agropecuaria,,,
Huachipa Asistente Compras,Unicontrol S.A.C.,,,
Huachipa Asistente Compras,POLYSISTEMAS CORP S.A.C.,,Presencial y remoto,1200.0
Huachipa Asistente Compras,PROVEFABRICA DEL PERU S.A.,,,
Huachipa Asistente Compras,Rayben Plast SAC,,,1700.0
Huachipa Asistente Compras,,,,
Huachipa Asistente Compras,EMPRESA CARHUAMAYO S.A.C,,,
Huachipa Asistente Compras,La Viga S.A.,,,1659.0
Huachipa Asistente Compras,TERRANOVA TRADING S.A.C.,,,
Agente Seguridad Huahipa,Servicios Aeroportuarios Andinos SA,,,
Agente Seguridad Huahipa,HOTEL HILTON & CASINO TAHITI,,,
Agente Seguridad Huahipa,ROGROIMSAC,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,
Agente Seguridad Huahipa,Estilos S.R.L.,,,
Agente Seguridad Huahipa,SUNSTAR GROUP SOCIEDAD ANONIMA CERRADA - SUNSTAR GROUP SAC,,,1300.0
Agente Seguridad Huahipa,Servicios Aeroportuarios Andinos SA,,,
Agente Seguridad Huahipa,METALMARK,,,
Agente Seguridad Huahipa,El Pedregal,,,
Agente Seguridad Huahipa,SGV,,,
Agente Seguridad Huahipa,Servicios Aeroportuarios Andinos SA,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,1800.0
Agente Seguridad Huahipa,ROGROIMSAC,,,
Agente Seguridad Huahipa,Grupo Pionier,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,1600.0
Agente Seguridad Huahipa,J&O SECURITY SAC,,,
Agente Seguridad Huahipa,Boxer Security S.A.,,,1900.0
Agente Seguridad Huahipa,ALLIN GROUP JAVIER PRADO SA.,,,1400.0
Agente Seguridad Huahipa,SECURITAS SAC,,,2000.0
Agente Seguridad Huahipa,SECURITAS SAC,,,1600.0
Agente Seguridad Huahipa,ROCKETPIN SOCIEDAD ANONIMA CERRADA - ROCKETPIN S.A.C.,,,
Agente Seguridad Huahipa,,,,
Agente Seguridad Huahipa,Universidad César Vallejo,,,
Agente Seguridad Huahipa,R&JJ SERVICIOS,,,
Agente Seguridad Huahipa,J&O SECURITY SAC,,,
Agente Seguridad Huahipa,LIDERMAN,,,
Agente Seguridad Huahipa,Prosegur,,,2160.0
Agente Seguridad Huahipa,,,,
Agente Seguridad Huahipa,PROTECCION VIP,,,
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,CODE SYSTEMS,,,
Agente Seguridad Huahipa,Swiss Capitals Group,,,
Agente Seguridad Huahipa,K&M GAMARRA SECURITY SAC,,,
Agente Seguridad Huahipa,G4S Peru SAC,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,1900.0
Agente Seguridad Huahipa,SECURITAS SAC,,,1800.0
Agente Seguridad Huahipa,SECURITAS SAC,,,1900.0
Agente Seguridad Huahipa,Estilos S.R.L.,,,1400.0
Agente Seguridad Huahipa,Estilos S.R.L.,,,1400.0
Agente Seguridad Huahipa,Boxer Security S.A.,,,1900.0
Agente Seguridad Huahipa,SCMP SAC,,,
Agente Seguridad Huahipa,G4S Peru SAC,,,
Agente Seguridad Huahipa,GRUPO SEGURA S.A.C.,,,1600.0
Agente Seguridad Huahipa,Produsana,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,1900.0
Agente Seguridad Huahipa,"""DOS LOMAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA""",,,
Agente Seguridad Huahipa,FRITZ SPORT SAC,,,1300.0
Agente Seguridad Huahipa,SGV,,,
Agente Seguridad Huahipa,G4S Peru SAC,,,1130.0
Agente Seguridad Huahipa,MAC LAREN,,,1400.0
Agente Seguridad Huahipa,ROCKETPIN SOCIEDAD ANONIMA CERRADA - ROCKETPIN S.A.C.,,,600.0
Agente Seguridad Huahipa,MAYA,,,3000.0
Agente Seguridad Huahipa,SECURITAS SAC,,,2000.0
Agente Seguridad Huahipa,SECURITAS SAC,,,1800.0
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,SGV,,,1800.0
Agente Seguridad Huahipa,SECURITAS SAC,,,2000.0
Agente Seguridad Huahipa,SGV,,,
Agente Seguridad Huahipa,SGV,,,
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,2000.0
Agente Seguridad Huahipa,OA PEOPLE STAFFING E.I.R.L.,,,
Agente Seguridad Huahipa,SYSTEM SOLUTIONS EM S.A.C.,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,1900.0
Agente Seguridad Huahipa,J&O SECURITY SAC,,,
Agente Seguridad Huahipa,Swiss Capitals Group,,,
Agente Seguridad Huahipa,CEOGNE ISABEL LA CATOLICA S.R.L.,,,
Agente Seguridad Huahipa,SYSTEM SOLUTIONS EM S.A.C.,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,1700.0
Agente Seguridad Huahipa,Estilos S.R.L.,,,
Agente Seguridad Huahipa,El Pedregal,,,
Agente Seguridad Huahipa,Dreams Corporation SAC,,,1130.0
Agente Seguridad Huahipa,,,,1130.0
Agente Seguridad Huahipa,SECURITAS SAC,,,
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,SECURITAS SAC,,,930.0
Agente Seguridad Huahipa,SECURITAS SAC,,,1800.0
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,1700.0
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,LIZZOGO CORP S.A.C.,,,
Agente Seguridad Huahipa,ROCKETPIN SOCIEDAD ANONIMA CERRADA - ROCKETPIN S.A.C.,,,600.0
Agente Seguridad Huahipa,Servicios Aeroportuarios Andinos SA,,,
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,1700.0
Agente Seguridad Huahipa,MAYA,,,3000.0
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,,,,
Agente Seguridad Huahipa,LIDERMAN,,,
Agente Seguridad Huahipa,SCMP SAC,,,
Agente Seguridad Huahipa,ROCKETPIN SOCIEDAD ANONIMA CERRADA - ROCKETPIN S.A.C.,,Presencial y remoto,600.0
Agente Seguridad Huahipa,SECURITAS SAC,,,1900.0
Agente Seguridad Huahipa,SECURITAS SAC,,,1700.0
Agente Seguridad Huahipa,HALCONES PRIVATE SECURITY S.A.C.,,,
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agente Seguridad Huahipa,J&O SECURITY SAC,,,
Agente Seguridad Huahipa,VISA ENTERTAIMENT GROUP S.A.C.,,,1300.0
Agente Seguridad Huahipa,INFRAESTRUCTURAS URBANAS S.R.L.,,Presencial y remoto,
Agente Seguridad Huahipa,K2 Seguridad y Resguardo S.A.C.,,,
Agentes Seguridad Privada,K2 Seguridad y Resguardo S.A.C.,,,
Agentes Seguridad Privada,Hermes Transportes Blindados SAC.,,,
Agentes Seguridad Privada,PROTECCION VIP,,,
Agentes Seguridad Privada,G4S Peru SAC,,,
Agentes Seguridad Privada,SECURITAS SAC,,,
Agentes Seguridad Privada,K2 Seguridad y Resguardo S.A.C.,,,
Agentes Seguridad Privada,HALCONES PRIVATE SECURITY S.A.C.,,,
Agentes Seguridad Privada,Hermes Transportes Blindados SAC.,,,
Agentes Seguridad Privada,K2 Seguridad y Resguardo S.A.C.,,,
Agentes Seguridad Privada,SECURITAS SAC,,,
Agentes Seguridad Privada,SECURITAS SAC,,,
Agentes Seguridad Privada,Longport Perú S.A.,,,
Agentes Seguridad Privada,Hermes Transportes Blindados SAC.,,,
Agentes Seguridad Privada,Hermes Transportes Blindados SAC.,,,
Agentes Seguridad Privada,Hermes Transportes Blindados SAC.,,,
Agentes Seguridad Privada,Newport Capital SAC,,,1380.0
Agentes Seguridad Privada,HALCONES PRIVATE SECURITY S.A.C.,,,
Agentes Seguridad Privada,Hermes Transportes Blindados SAC.,,,
Agentes Seguridad Privada,Newport Capital SAC,,,1380.0
Agentes Seguridad Privada,HUAYNA Seguridad  y vigilancia,,,
Agentes Seguridad Privada,Hermes Transportes Blindados SAC.,,,
Agentes Seguridad Privada,K2 Seguridad y Resguardo S.A.C.,,,
Agentes Seguridad Privada,Hermes Transportes Blindados SAC.,,,
Agentes Seguridad Privada,K2 Seguridad y Resguardo S.A.C.,,,
Agentes Seguridad Privada,REMAX Exclusive,,Presencial y remoto,
Back Office Part,FUTURA REINGENIERIA INNOVACION S.A.C.,,Presencial y remoto,600.0
Mecánico de camiones,CONFIPETROL ANDINA S.A.,,,
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,,
Mecánico de camiones,MEDLOG,,,2500.0
Mecánico de camiones,IMPORTACIONES CLEVER,,,
Mecánico de camiones,,,,2000.0
Mecánico de camiones,ALMACENES SANTA CLARA,,,
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,,
Mecánico de camiones,SENATI,,,
Mecánico de camiones,Gpem Sac,,,
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,,
Mecánico de camiones,Grupo TLI,,,
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,,
Mecánico de camiones,Divemotor,,,
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,,
Mecánico de camiones,Terracargo SAC,,,
Mecánico de camiones,ALMACENES SANTA CLARA,,,
Mecánico de camiones,Divemotor,,,
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,,
Mecánico de camiones,CONFIPETROL ANDINA S.A.,,,
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,,
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,,1900.0
Mecánico de camiones,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,4900.0
Mecánico de camiones,Ipesa SAC,,,
Jefe Distribución Transporte,Solimano Asociados,,,1902.0
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,Manpower,,,
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,Manpower,,,
Jefe Distribución Transporte,Manpower,,,
Jefe Distribución Transporte,BONNETT SERVICIOS LOGISTICOS S.A.C,,,3000.0
Jefe Distribución Transporte,G.W. Yichang S.A.,,,
Jefe Distribución Transporte,CASAS Y COLORES S.R.L,,,
Jefe Distribución Transporte,Grupo Santa Elena,,,
Jefe Distribución Transporte,COMERCIO DE GRANOS PERU S.A.C.,,,2000.0
Jefe Distribución Transporte,Solimano Asociados,,,1900.0
Jefe Distribución Transporte,,,,1025.0
Jefe Distribución Transporte,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,1130.0
Jefe Distribución Transporte,Solimano Asociados,,,1900.0
Jefe Distribución Transporte,GRUPO HARDTECH,,,
Jefe Distribución Transporte,Solimano Asociados,,,1902.0
Jefe Distribución Transporte,Maxima Internacional S.A,,,
Jefe Distribución Transporte,DP World Logistics S.R.L,,,
Jefe Distribución Transporte,Solimano Asociados,,,1900.0
Jefe Distribución Transporte,CORRALES & CIA. SAC,,,
Jefe Distribución Transporte,CASAS Y COLORES S.R.L,,,
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,Solimano Asociados,,,1500.0
Jefe Distribución Transporte,DP World Logistics S.R.L,,,
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,DP World Logistics S.R.L,,,
Jefe Distribución Transporte,Grupo Vanguard Internacional,,,
Jefe Distribución Transporte,Consultora Valora,,,
Jefe Distribución Transporte,Grupo Intercorp,,,
Jefe Distribución Transporte,FALABELLA CORPORATIVO PERÚ,,,
Jefe Distribución Transporte,G.W. Yichang S.A.,,,
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,Grupo Intercorp,,,
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,,,,
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,Grupo Santa Elena,,,
Jefe Distribución Transporte,Despensa Peruana S.A,,,
Jefe Distribución Transporte,FALABELLA CORPORATIVO PERÚ,,,
Jefe Distribución Transporte,ANDES EXPRESS S.A.C.,,,
Jefe Distribución Transporte,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,1200.0
Jefe Distribución Transporte,KLO W&D S.A.C.,,,
Jefe Distribución Transporte,Solimano Asociados,,,1900.0
Jefe Distribución Transporte,Solimano Asociados,,,1500.0
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,Lavoro Perú,,,
Jefe Distribución Transporte,Unión de Concreteras S.A.,,,
Jefe Distribución Transporte,Solimano Asociados,,,1900.0
Jefe Distribución Transporte,Solimano Asociados,,,1900.0
Jefe Distribución Transporte,I.M.H. S.A.C.,,,1200.0
Jefe Distribución Transporte,Internacional Latinoamericana de Servicios S.A.,,,
Jefe Distribución Transporte,Unión de Concreteras S.A.,,,
Técnico Mecánico Automotriz,Raciemsa,,,
Técnico Mecánico Automotriz,ISS PERU,,,
Técnico Mecánico Automotriz,FRENOS PAUCAR & SERVICIOS SOCIEDAD ANONIMA CERRADA,,,
Técnico Mecánico Automotriz,TRANSPORTES YAC,,,2000.0
Técnico Mecánico Automotriz,Hermes Transportes Blindados SAC.,,,
Técnico Mecánico Automotriz,AGN INGENIEROS S.A.C.,,,
Técnico Mecánico Automotriz,INGENIERÍA MANTENIMIENTO CONSTRUCCIÓN Y SERVICIOS S.A.C.,,,
Técnico Mecánico Automotriz,Hermes Transportes Blindados SAC.,,,
Técnico Mecánico Automotriz,Mincotrall SRL,,,
Técnico Mecánico Automotriz,MAQUI TRUCK S.A.C.,,,
Técnico Mecánico Automotriz,Turismo JAKSA,,,
Técnico Mecánico Automotriz,BRAMOTORS,,,
Técnico Mecánico Automotriz,BRAMOTORS,,,
Técnico Mecánico Automotriz,D.D.P. S.A.,,,2000.0
Técnico Mecánico Automotriz,PROJECT ZM E.I.R.L.,,,1500.0
Técnico Mecánico Automotriz,INVERSIONES DIVO S.A.C.,,,1800.0
Técnico Mecánico Automotriz,WILAR SERVICE S.A.C.,,,2400.0
Técnico Mecánico Automotriz,EUROTECNICA,,,
Técnico Mecánico Automotriz,D.D.P. S.A.,,,2000.0
Técnico Mecánico Automotriz,BUS SERVICE AUTOMOTRIZ S.A.C,,,
